recipe_name,rating,url
Pickled Beets with Star Anise ,4.375,https://www.epicurious.com/recipes/food/views/pickled-beets-with-star-anise
Mint Whipped Cream ,4.375,https://www.epicurious.com/recipes/food/views/mint-whipped-cream
Carrot Cupcakes with Ginger-Cream Cheese Icing ,4.375,https://www.epicurious.com/recipes/food/views/carrot-cupcakes-with-ginger-cream-cheese-icing
Whipped Crème Fraîche ,4.375,https://www.epicurious.com/recipes/food/views/whipped-crme-frache
Chocolate Mint Layer Cake ,4.375,https://www.epicurious.com/recipes/food/views/chocolate-mint-layer-cake
Strawberry Basket Cake ,4.375,https://www.epicurious.com/recipes/food/views/strawberry-basket-cake
Red Bean and Sausage Cakes with Poached Eggs and Cilantro Salsa ,4.375,https://www.epicurious.com/recipes/food/views/red-bean-and-sausage-cakes-with-poached-eggs-and-cilantro-salsa
Leeks Vinaigrette with Burrata Cheese and Mustard ,3.75,https://www.epicurious.com/recipes/food/views/leeks-vinaigrette-with-burrata-cheese-and-mustard
Coconut Relish ,3.75,https://www.epicurious.com/recipes/food/views/coconut-relish
Goat Cheese and Honey Blancmange ,2.5,https://www.epicurious.com/recipes/food/views/goat-cheese-and-honey-blancmange
Foamy White Steamed Rice and Bean Dumplings ,4.375,https://www.epicurious.com/recipes/food/views/foamy-white-steamed-rice-and-bean-dumplings
Steamed Rice and Bean Dumplings in Spicy Lentil and Radish Sauce ,4.375,https://www.epicurious.com/recipes/food/views/steamed-rice-and-bean-dumplings-in-spicy-lentil-and-radish-sauce
White Cheddar Polenta with Sauteed Greens and Garlic-Roasted Portobellos ,3.75,https://www.epicurious.com/recipes/food/views/white-cheddar-polenta-with-sauteed-greens-and-garlic-roasted-portobellos
Cranberry Bourbon Spritzer ,3.125,https://www.epicurious.com/recipes/food/views/cranberry-bourbon-spritzer
Roasted Pork Tenderloin with Butternut Squash Mash and Tarragon Gravy ,4.375,https://www.epicurious.com/recipes/food/views/roasted-pork-tenderloin-with-butternut-squash-mash-and-tarragon-gravy
Stone Fruit Cobbler ,4.375,https://www.epicurious.com/recipes/food/views/stone-fruit-cobbler
Flaming Brandy Punch ,1.875,https://www.epicurious.com/recipes/food/views/flaming-brandy-punch
Caramel-Orange Bûche de Noël ,4.375,https://www.epicurious.com/recipes/food/views/caramel-orange-bche-de-nol
Grilled Corn Salad with Lima Beans and Tomatoes ,4.375,https://www.epicurious.com/recipes/food/views/grilled-corn-salad-with-lima-beans-and-tomatoes
Cranberry-Raspberry Compote ,4.375,https://www.epicurious.com/recipes/food/views/cranberry-raspberry-compote
"Quick Sweet Potato, Mushroom, and Black Bean Burrito ",5.0,https://www.epicurious.com/recipes/food/views/quick-sweet-potato-mushroom-and-black-bean-burrito
Yukon Gold Potato and Fuji Apple Gratins ,3.75,https://www.epicurious.com/recipes/food/views/yukon-gold-potato-and-fuji-apple-gratins
Pan-Seared Sea Scallops on Red Onion Marmalade ,4.375,https://www.epicurious.com/recipes/food/views/pan-seared-sea-scallops-on-red-onion-marmalade
Butternut Squash & Apple Soup ,4.375,https://www.epicurious.com/recipes/food/views/butternut-squash-apple-soup
Garlic Dijon Skirt Steak ,4.375,https://www.epicurious.com/recipes/food/views/garlic-dijon-skirt-steak
Maple Cream Cheese Pastries ,3.125,https://www.epicurious.com/recipes/food/views/maple-cream-cheese-pastries
Perfect Bourbon Manhattans ,5.0,https://www.epicurious.com/recipes/food/views/perfect-bourbon-manhattans
Rotelle with Roasted Zucchini and Italian Sausage ,3.75,https://www.epicurious.com/recipes/food/views/rotelle-with-roasted-zucchini-and-italian-sausage
Spiced Nectarine Cake ,4.375,https://www.epicurious.com/recipes/food/views/spiced-nectarine-cake
Raspberry Sorbet ,3.75,https://www.epicurious.com/recipes/food/views/raspberry-sorbet
Spicy Gumbo-Laya ,4.375,https://www.epicurious.com/recipes/food/views/spicy-gumbo-laya
Puebla Chicken and Potato Stew ,4.375,https://www.epicurious.com/recipes/food/views/puebla-chicken-and-potato-stew
Barbecue Spice-Brined Grilled Turkey ,5.0,https://www.epicurious.com/recipes/food/views/barbecue-spice-brined-grilled-turkey
Creamy White Bean and Chorizo Soup ,4.375,https://www.epicurious.com/recipes/food/views/creamy-white-bean-and-chorizo-soup
Za'atar ,5.0,https://www.epicurious.com/recipes/food/views/zaatar
"Salmon, Mustard Greens and Potatoes with Mustard-Dill Glaze ",4.375,https://www.epicurious.com/recipes/food/views/salmon-mustard-greens-and-potatoes-with-mustard-dill-glaze
"Tofu, Greens and Sun-Dried Tomato Strudel with Red Pepper Sauce ",4.375,https://www.epicurious.com/recipes/food/views/tofu-greens-and-sun-dried-tomato-strudel-with-red-pepper-sauce
Pineapple Rum Cocktails ,3.125,https://www.epicurious.com/recipes/food/views/pineapple-rum-cocktails
Kale with Sauteed Apple and Onion ,3.75,https://www.epicurious.com/recipes/food/views/kale-with-sauteed-apple-and-onion
Sesame-Cilantro Rice ,3.75,https://www.epicurious.com/recipes/food/views/sesame-cilantro-rice
Vanilla-Roasted Rhubarb and Strawberries ,4.375,https://www.epicurious.com/recipes/food/views/vanilla-roasted-rhubarb-and-strawberries
Turkey and Vegetable Sauté ,2.5,https://www.epicurious.com/recipes/food/views/turkey-and-vegetable-saut
Nectarine and Blue Cheese Salad with Plum Vinaigrette ,4.375,https://www.epicurious.com/recipes/food/views/nectarine-and-blue-cheese-salad-with-plum-vinaigrette
Fried Calamari Salad ,4.375,https://www.epicurious.com/recipes/food/views/fried-calamari-salad
Glazed Turnips ,4.375,https://www.epicurious.com/recipes/food/views/glazed-turnips
Seared Salmon with Citrus-Soy Glaze ,4.375,https://www.epicurious.com/recipes/food/views/seared-salmon-with-citrus-soy-glaze
Warm Chocolate Cakes with Coffee Crème Anglaise ,3.75,https://www.epicurious.com/recipes/food/views/warm-chocolate-cakes-with-coffee-crme-anglaise
Baked Apples with Raisins ,3.75,https://www.epicurious.com/recipes/food/views/baked-apples-with-raisins
Chocolate-Frangelico Crème Anglaise Coupes with Fresh Raspberries ,3.75,https://www.epicurious.com/recipes/food/views/chocolate-frangelico-crme-anglaise-coupes-with-fresh-raspberries
To Quick-Roast and Peel Peppers ,3.125,https://www.epicurious.com/recipes/food/views/to-quick-roast-and-peel-peppers
Garlic Tomato Sauce ,5.0,https://www.epicurious.com/recipes/food/views/garlic-tomato-sauce
Saffron Shrimp Paella ,4.375,https://www.epicurious.com/recipes/food/views/saffron-shrimp-paella
Tomato Chutney ,4.375,https://www.epicurious.com/recipes/food/views/tomato-chutney
Guava-Stuffed Chicken with Caramelized Mango ,3.75,https://www.epicurious.com/recipes/food/views/guava-stuffed-chicken-with-caramelized-mango
Spiced Fruit Compote ,3.125,https://www.epicurious.com/recipes/food/views/spiced-fruit-compote
Mojo Pork Tacos With Sweet Apple Slaw ,4.375,https://www.epicurious.com/recipes/food/views/mojo-pork-tacos-with-sweet-apple-slaw
Beer Cheese Fondue ,4.375,https://www.epicurious.com/recipes/food/views/beer-cheese-fondue
"Vietnamese ""Pho"" Rice Noodle Soup with Beef ",4.375,https://www.epicurious.com/recipes/food/views/vietnamese-pho-rice-noodle-soup-with-beef
Romaine with Garlic Lemon Anchovy Dressing ,3.75,https://www.epicurious.com/recipes/food/views/romaine-with-garlic-lemon-anchovy-dressing
Stir-Fried Spinach in Garlic Sauce ,3.125,https://www.epicurious.com/recipes/food/views/stir-fried-spinach-in-garlic-sauce
Tortilla Espanola with Saffron Aïoli ,3.125,https://www.epicurious.com/recipes/food/views/tortilla-espanola-with-saffron-aoli
Blue Cheese-Bacon Focaccia ,4.375,https://www.epicurious.com/recipes/food/views/blue-cheese-bacon-focaccia
Autumn Root Vegetable Purée ,4.375,https://www.epicurious.com/recipes/food/views/autumn-root-vegetable-pure
Sausage and Vegetable Sauté with Eggs ,4.375,https://www.epicurious.com/recipes/food/views/sausage-and-vegetable-saut-with-eggs
Plum Küchen ,3.125,https://www.epicurious.com/recipes/food/views/plum-kchen
Candied Sweet Potatoes ,3.75,https://www.epicurious.com/recipes/food/views/candied-sweet-potatoes
Homemade Thick Cream ,5.0,https://www.epicurious.com/recipes/food/views/homemade-thick-cream
Cumin Apple Chips ,3.75,https://www.epicurious.com/recipes/food/views/cumin-apple-chips
Mini Ham and Cheese Rolls ,4.375,https://www.epicurious.com/recipes/food/views/mini-ham-and-cheese-rolls
Braised Lamb Shanks with Artichokes ,3.75,https://www.epicurious.com/recipes/food/views/braised-lamb-shanks-with-artichokes
Gingered Pear Pie with Golden Raisins ,4.375,https://www.epicurious.com/recipes/food/views/gingered-pear-pie-with-golden-raisins
Roasted-Garlic Basil Sauce ,1.25,https://www.epicurious.com/recipes/food/views/roasted-garlic-basil-sauce
Smoked Gouda Grits ,5.0,https://www.epicurious.com/recipes/food/views/smoked-gouda-grits
Salsa Verde ,4.375,https://www.epicurious.com/recipes/food/views/salsa-verde
Grilled Corn ,4.375,https://www.epicurious.com/recipes/food/views/grilled-corn
"Red Pepper, Cilantro, Walnut, and Jalapeño Relish ",3.75,https://www.epicurious.com/recipes/food/views/red-pepper-cilantro-walnut-and-jalapeo-relish
Hungarian-Style Beef with Bell Peppers and Caraway ,4.375,https://www.epicurious.com/recipes/food/views/hungarian-style-beef-with-bell-peppers-and-caraway
Kabocha Squash Pilaf With Coconut ,2.5,https://www.epicurious.com/recipes/food/views/kabocha-squash-pilaf-with-coconut
Chipotle Mashed Potatoes ,3.125,https://www.epicurious.com/recipes/food/views/chipotle-mashed-potatoes
Peanut Noodles with Gingered Vegetables and Tofu ,3.75,https://www.epicurious.com/recipes/food/views/peanut-noodles-with-gingered-vegetables-and-tofu
Farro and Tomato Salad With Fish-Sauce Vinaigrette ,4.375,https://www.epicurious.com/recipes/food/views/farro-and-tomato-salad-with-fish-sauce-vinaigrette
Extra-Buttery Mashed Spuds ,4.375,https://www.epicurious.com/recipes/food/views/extra-buttery-mashed-spuds
Romesco Sauce ,5.0,https://www.epicurious.com/recipes/food/views/romesco-sauce
Chipotle Beef Stew ,3.75,https://www.epicurious.com/recipes/food/views/chipotle-beef-stew
Grilled Chicken and Hot Cherry Pepper Panino ,5.0,https://www.epicurious.com/recipes/food/views/grilled-chicken-and-hot-cherry-pepper-panino
Peaches 'n' Cream Eclairs with Bourbon Caramel Sauce ,4.375,https://www.epicurious.com/recipes/food/views/peaches-n-cream-eclairs-with-bourbon-caramel-sauce
Diner-Style Bacon for a Crowd ,1.875,https://www.epicurious.com/recipes/food/views/diner-style-bacon-for-a-crowd
Espresso Kahlua Brownies ,4.375,https://www.epicurious.com/recipes/food/views/espresso-kahlua-brownies
To Zest Citrus Fruits ,5.0,https://www.epicurious.com/recipes/food/views/to-zest-citrus-fruits
Sausage and Mushroom Phyllo Twists ,4.375,https://www.epicurious.com/recipes/food/views/sausage-and-mushroom-phyllo-twists
Frozen Peach Daiquiri ,3.125,https://www.epicurious.com/recipes/food/views/frozen-peach-daiquiri
Endive and Asian Pear Salad ,3.75,https://www.epicurious.com/recipes/food/views/endive-and-asian-pear-salad
Pumpkin Cranberry Bread ,3.75,https://www.epicurious.com/recipes/food/views/pumpkin-cranberry-bread
Cranberry Caramel Sauce ,4.375,https://www.epicurious.com/recipes/food/views/cranberry-caramel-sauce
"Potato, Apple, and Prune Stuffing ",4.375,https://www.epicurious.com/recipes/food/views/potato-apple-and-prune-stuffing
Asian Vegetables with Tofu and Coconut Milk ,3.125,https://www.epicurious.com/recipes/food/views/asian-vegetables-with-tofu-and-coconut-milk
"Fillet of Beef on Garlic Croutons with Roasted Onion, Caper, and Tarragon Sauce ",5.0,https://www.epicurious.com/recipes/food/views/fillet-of-beef-on-garlic-croutons-with-roasted-onion-caper-and-tarragon-sauce
Chinese Fried Rice Deluxe ,4.375,https://www.epicurious.com/recipes/food/views/chinese-fried-rice-deluxe
Molasses-Baked Onions ,4.375,https://www.epicurious.com/recipes/food/views/molasses-baked-onions
Braised Veal Breast with Bulb Vegetables ,3.125,https://www.epicurious.com/recipes/food/views/braised-veal-breast-with-bulb-vegetables
Grilled Pork Chops with Bourbon-Mustard Glaze ,3.125,https://www.epicurious.com/recipes/food/views/grilled-pork-chops-with-bourbon-mustard-glaze
Cappuccino Creams ,4.375,https://www.epicurious.com/recipes/food/views/cappuccino-creams
Corn and Bacon Pie ,4.375,https://www.epicurious.com/recipes/food/views/corn-and-bacon-pie
Smoked Turkey Wraps with Mango and Curried Mayonnaise ,4.375,https://www.epicurious.com/recipes/food/views/smoked-turkey-wraps-with-mango-and-curried-mayonnaise
Rich Autumn Pork Stew with Beer ,4.375,https://www.epicurious.com/recipes/food/views/rich-autumn-pork-stew-with-beer
Bucatini Carbonara with Zucchini ,3.75,https://www.epicurious.com/recipes/food/views/bucatini-carbonara-with-zucchini
Sausages and Pork Chops Baked with Fruited Sauerkraut ,4.375,https://www.epicurious.com/recipes/food/views/sausages-and-pork-chops-baked-with-fruited-sauerkraut
Skirt Steak and Horseradish Potato Salad ,4.375,https://www.epicurious.com/recipes/food/views/skirt-steak-and-horseradish-potato-salad
Paleo Granola With Coconut and Almonds ,4.375,https://www.epicurious.com/recipes/food/views/paleo-granola-with-coconut-and-almonds
"Rigatoni with Spicy Sausage-Tomato Sauce, Arugula, and Parmesan ",4.375,https://www.epicurious.com/recipes/food/views/rigatoni-with-spicy-sausage-tomato-sauce-arugula-and-parmesan
Garlic Bread Puddings ,3.75,https://www.epicurious.com/recipes/food/views/garlic-bread-puddings
Chinese Scallion Lamb ,3.75,https://www.epicurious.com/recipes/food/views/chinese-scallion-lamb
New Chicken Parmesan ,4.375,https://www.epicurious.com/recipes/food/views/new-chicken-parmesan
Feta-Pine Nut Spread ,4.375,https://www.epicurious.com/recipes/food/views/feta-pine-nut-spread
Peach Baked Alaskas with Spiced Peaches and Raspberries ,4.375,https://www.epicurious.com/recipes/food/views/peach-baked-alaskas-with-spiced-peaches-and-raspberries
Apricot Cream Tart ,3.75,https://www.epicurious.com/recipes/food/views/apricot-cream-tart
Spiced Stonington Shrimp Steamed in Beer ,4.375,https://www.epicurious.com/recipes/food/views/spiced-stonington-shrimp-steamed-in-beer
One-of-Each Soup ,3.75,https://www.epicurious.com/recipes/food/views/one-of-each-soup
Grilled Mushroom Salad with Arugula ,4.375,https://www.epicurious.com/recipes/food/views/grilled-mushroom-salad-with-arugula
To Roast and Peel Large Chiles ,5.0,https://www.epicurious.com/recipes/food/views/to-roast-and-peel-large-chiles
Pumpkin Flan with Spiced Pumpkin Seeds ,4.375,https://www.epicurious.com/recipes/food/views/pumpkin-flan-with-spiced-pumpkin-seeds
Pistachio Ice Cream ,3.125,https://www.epicurious.com/recipes/food/views/pistachio-ice-cream
Walnut Cheesecakes with Tokay Syrup ,4.375,https://www.epicurious.com/recipes/food/views/walnut-cheesecakes-with-tokay-syrup
Maine Lobster Bake ,3.75,https://www.epicurious.com/recipes/food/views/maine-lobster-bake
Lamb and Yellow Split Pea Stew ,3.75,https://www.epicurious.com/recipes/food/views/lamb-and-yellow-split-pea-stew
Chicken & Broccoli with Crispy Noodles ,3.125,https://www.epicurious.com/recipes/food/views/chicken-broccoli-with-crispy-noodles
Cider-Braised Chicken ,4.375,https://www.epicurious.com/recipes/food/views/cider-braised-chicken
Seafood Chowder with Squash ,5.0,https://www.epicurious.com/recipes/food/views/seafood-chowder-with-squash
Grilled Lamb Chops with Curried Couscous and Zucchini Raita ,3.75,https://www.epicurious.com/recipes/food/views/grilled-lamb-chops-with-curried-couscous-and-zucchini-raita
Tomato-Basil Crab Bisque ,4.375,https://www.epicurious.com/recipes/food/views/tomato-basil-crab-bisque
Breakfast Cookies ,4.375,https://www.epicurious.com/recipes/food/views/breakfast-cookies
Roasted Rosemary Potatoes ,4.375,https://www.epicurious.com/recipes/food/views/roasted-rosemary-potatoes
Blue Cheese Shortbread Leaves with Cream Cheese-Chutney Roulade ,4.375,https://www.epicurious.com/recipes/food/views/blue-cheese-shortbread-leaves-with-cream-cheese-chutney-roulade
"Orzo with Garbanzo Beans, Goat Cheese, and Oregano ",3.75,https://www.epicurious.com/recipes/food/views/orzo-with-garbanzo-beans-goat-cheese-and-oregano
Apple and Sausage Stuffing ,4.375,https://www.epicurious.com/recipes/food/views/apple-and-sausage-stuffing
Zucchini and Parmesan Skillet Cake ,3.125,https://www.epicurious.com/recipes/food/views/zucchini-and-parmesan-skillet-cake
Raspberry Trifle ,2.5,https://www.epicurious.com/recipes/food/views/raspberry-trifle
Smorgastarta ,5.0,https://www.epicurious.com/recipes/food/views/smorgastarta
Fish Soup with Tomatoes and Red Pepper-Garlic Sauce ,3.75,https://www.epicurious.com/recipes/food/views/fish-soup-with-tomatoes-and-red-pepper-garlic-sauce
Plum-Blackberry Streusel Pie ,5.0,https://www.epicurious.com/recipes/food/views/plum-blackberry-streusel-pie
Cinnamon Cocoa Meringues with Vanilla Ice Cream and Cinnamon Chocolate Sauce ,5.0,https://www.epicurious.com/recipes/food/views/cinnamon-cocoa-meringues-with-vanilla-ice-cream-and-cinnamon-chocolate-sauce
Guacamole ,4.375,https://www.epicurious.com/recipes/food/views/guacamole
Lamb en Daube ,3.125,https://www.epicurious.com/recipes/food/views/lamb-en-daube
Stuffed Peppers ,3.75,https://www.epicurious.com/recipes/food/views/stuffed-peppers
Roasted Pork Loin with Tropical Fruits ,4.375,https://www.epicurious.com/recipes/food/views/roasted-pork-loin-with-tropical-fruits
